repository,repo_url,file_path,line_number,code_snippet,explanation
le-liang/wcmlbook,https://github.com/le-liang/wcmlbook,ch3/Figure_3.9_3.10/LearningToDetect-master/BPSK_comp_data_normalized.py,155,"    153: snrdb_low_test & snrdb_high_test & num_snr - when testing, num_snr different SNR values will be tested, uniformly spread between snrdb_low_test and snrdb_high_test 
    154: """"""
>>> 155: sess = tf.InteractiveSession()
    156: 
    157: #parameters",TF Session assigned without .close() or context manager. GPU memory is never released.
le-liang/wcmlbook,https://github.com/le-liang/wcmlbook,ch3/Figure_3.9_3.10/LearningToDetect-master/BPSK_comp_data_normalized.py,379,"    377: sess.run(init_op)
    378: #Training DetNet
>>> 379: for i in range(train_iter): #num of train iter
    380:     batch_Y, batch_H, batch_HY, batch_HH, batch_X , SNR1,x_ind= generate_data_train(train_batch_size,K,N,snr_low,snr_high)
    381:     train_step.run(feed_dict={HY: batch_HY, HH: batch_HH, X: batch_X, X_IND:x_ind})",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
le-liang/wcmlbook,https://github.com/le-liang/wcmlbook,ch3/Figure_3.9_3.10/LearningToDetect-master/BPSK_comp_data_normalized.py,428,"    426: tmp_ber_iter=np.zeros([L,test_iter])
    427: ber_iter=np.zeros([L,num_snr])
>>> 428: for j in range(num_snr):
    429:     for jj in range(test_iter):
    430:         print('snr:')",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
le-liang/wcmlbook,https://github.com/le-liang/wcmlbook,ch3/Figure_3.9_3.10/LearningToDetect-master/BPSK_comp_data_normalized.py,429,"    427: ber_iter=np.zeros([L,num_snr])
    428: for j in range(num_snr):
>>> 429:     for jj in range(test_iter):
    430:         print('snr:')
    431:         print(snrdb_list[j])",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
jtchen2k/LearningRepo,https://github.com/jtchen2k/LearningRepo,Course/Robitics/cozmo/CozmoAutoDriveCNN/DriveTool/drive_by_cnn.py,47,"    45:     def __init__(self, coz):
    46:         self.cozmo = coz
>>> 47:         self.sess = tf.InteractiveSession()
    48:         self.drive_forwards = 0
    49:         self.drive_back = 0",TF Session assigned without .close() or context manager. GPU memory is never released.
PacktPublishing/Machine-Learning-for-Cybersecurity-Cookbook,https://github.com/PacktPublishing/Machine-Learning-for-Cybersecurity-Cookbook,Chapter08/Testing Adversarial-Robustness of Neural Networks/abs_models/models.py,266,"    264:     import tensorflow as tf
    265:     from madry.mnist_challenge.model import Model
>>> 266:     sess = tf.InteractiveSession()
    267:     model = Model()
    268:     model_file = tf.train.latest_checkpoint(load_path)",TF Session assigned without .close() or context manager. GPU memory is never released.
feiwang3311/Lantern,https://github.com/feiwang3311/Lantern,src/out/PLDI19evaluation/treelstm/tensorflow/TreeLSTMTensorFlow.py,14,"    12:       intra_op_parallelism_threads=1,
    13:       inter_op_parallelism_threads=1)
>>> 14: sess = tf.InteractiveSession(config=session_conf)
    15: import tensorflow_fold as td
    16: import time",TF Session assigned without .close() or context manager. GPU memory is never released.
tkuanlun350/Tensorflow-SegNet,https://github.com/tkuanlun350/Tensorflow-SegNet,model.py,319,"    317:     threads = tf.train.start_queue_runners(sess=sess)
    318:     hist = np.zeros((NUM_CLASSES, NUM_CLASSES))
>>> 319:     for image_batch, label_batch  in zip(images, labels):
    320: 
    321:       feed_dict = {",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
tkuanlun350/Tensorflow-SegNet,https://github.com/tkuanlun350/Tensorflow-SegNet,model.py,404,"    402:       iu_summary = tf.summary.scalar(""Mean_IU"", iu_pl)
    403: 
>>> 404:       for step in range(startstep, startstep + max_steps):
    405:         image_batch ,label_batch = sess.run([images, labels])
    406:         # since we still use mini-batches in validation, still set bn-layer phase_train = True",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
tkuanlun350/Tensorflow-SegNet,https://github.com/tkuanlun350/Tensorflow-SegNet,model.py,437,"    435:           total_val_loss = 0.0
    436:           hist = np.zeros((NUM_CLASSES, NUM_CLASSES))
>>> 437:           for test_step in range(int(TEST_ITER)):
    438:             val_images_batch, val_labels_batch = sess.run([val_images, val_labels])
    439: ",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
RachelCmy/mantaPatch,https://github.com/RachelCmy/mantaPatch,tensorflow/example3_smoke_patch/trainPatchData.py,133,"    131: 	try: # Ctrl+C can stop traning, the last model is still saved
    132: 		#====== Training Loop ======================================
>>> 133: 		for i in range(trainRange):
    134: 			#if( (i+1) % (10*batchRange) == 0 ): lr = lr * 0.8
    135: 			if(data_num > 0): curid = i % data_num #curid = (i%1000) % data_num",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
xuerenlv/social-lstm-tf,https://github.com/xuerenlv/social-lstm-tf,social_sample.py,73,"    71:     model = SocialModel(saved_args, True)
    72:     # Initialize a TensorFlow session
>>> 73:     sess = tf.InteractiveSession()
    74:     # Initialize a saver
    75:     saver = tf.train.Saver()",TF Session assigned without .close() or context manager. GPU memory is never released.
yaroslavvb/stuff,https://github.com/yaroslavvb/stuff,cluster/client_transfer_benchmark.py,145,"    143: 
    144:     training_util.get_or_create_global_step()
>>> 145:     sess = tf.InteractiveSession()
    146:     step = 0
    147:     while True:",TF Session assigned without .close() or context manager. GPU memory is never released.
yaroslavvb/stuff,https://github.com/yaroslavvb/stuff,cluster/client_transfer_benchmark.py,175,"    173:   done_queue = create_done_queue(0)
    174:   init_op = tf.global_variables_initializer()
>>> 175:   sess = tf.Session(master, config=session_config())
    176:   sess.run(init_op)
    177:   result = sess.run(params_read)",TF Session assigned without .close() or context manager. GPU memory is never released.
yaroslavvb/stuff,https://github.com/yaroslavvb/stuff,cluster/client_transfer_benchmark.py,224,"    222:                              task_index=0)
    223:     queue = create_done_queue(0)
>>> 224:     sess = tf.Session(server.target, config=session_config())
    225:     if FLAGS.in_process:
    226:       run_benchmark(server.target)",TF Session assigned without .close() or context manager. GPU memory is never released.
yaroslavvb/stuff,https://github.com/yaroslavvb/stuff,cluster/client_transfer_benchmark.py,180,"    178:   
    179:   total = 0
>>> 180:   for i in range(FLAGS.iters+FLAGS.warmup_iters):
    181:     if i == FLAGS.warmup_iters:
    182:       start_time = time.time()",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
Ascend/ModelZoo-TensorFlow,https://github.com/Ascend/ModelZoo-TensorFlow,TensorFlow/built-in/nlp/DS-CNN_ID1769_for_TensorFlow/freeze.py,136,"    134: 
    135:   # Create the model and load its weights.
>>> 136:   sess = tf.InteractiveSession(config=npu_config_proto())
    137:   create_inference_graph(FLAGS.wanted_words, FLAGS.sample_rate,
    138:                          FLAGS.clip_duration_ms, FLAGS.clip_stride_ms,",TF Session assigned without .close() or context manager. GPU memory is never released.
vihari/CSD,https://github.com/vihari/CSD,speech/eval_mos.py,46,"    44:   config = tf.ConfigProto(gpu_options=gpu_options)
    45:   config.gpu_options.allow_growth = True
>>> 46:   sess = tf.InteractiveSession()
    47: 
    48:   model_settings = models.prepare_model_settings(",TF Session assigned without .close() or context manager. GPU memory is never released.
vihari/CSD,https://github.com/vihari/CSD,speech/eval_mos.py,164,"    162:   config = tf.ConfigProto(gpu_options=gpu_options)
    163:   config.gpu_options.allow_growth = True
>>> 164:   sess = tf.InteractiveSession()
    165: 
    166:   model_settings = models.prepare_model_settings(",TF Session assigned without .close() or context manager. GPU memory is never released.
vihari/CSD,https://github.com/vihari/CSD,speech/eval_mos.py,121,"    119:     f.write(""|simple|"")
    120: 
>>> 121:   for split in ['validation', 'testing']:
    122:     all_acc = []
    123:     _i = 0",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
vihari/CSD,https://github.com/vihari/CSD,speech/eval_mos.py,316,"    314:   _i1, _i2, _i3 = 0, 0, 0
    315:   agg_acc = np.zeros([uid_count])
>>> 316:   for test_fingerprints, test_ground_truth in audio_processor.get_data_per_domain(model_settings, 0.0, 0.0, 0, 'validation', sess):
    317:     sess.run(tune_var.initializer)
    318:     label_dist = np.sum(test_ground_truth, axis=0)",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
vihari/CSD,https://github.com/vihari/CSD,speech/eval_mos.py,328,"    326:     ruid = np.random.randint(0, uid_count)
    327:     all_acc = []
>>> 328:     for uidx in tqdm.tqdm(range(uid_count)):
    329:       uids = np.zeros([_ln, uid_count])
    330:       uids[np.arange(_ln), uidx] = 1",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
vihari/CSD,https://github.com/vihari/CSD,speech/eval_mos.py,365,"    363: #     print (""Loss for best wt: %f"" % np_loss_for_best)
    364:     sess.run(tune_var.initializer)
>>> 365:     for _it in range(100):
    366:       _, np_l, np_wts, np_wts2 = sess.run([tune_op, loss_for_tune, c_wts, tune_var], feed_dict=fd)
    367:       if _it % 100 == 0:",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
baidu-research/tensorflow-allreduce,https://github.com/baidu-research/tensorflow-allreduce,tensorflow/python/framework/ops.py,193,"    191: 
    192:   # Construct a `Session` to execute the graph.
>>> 193:   sess = tf.Session()
    194: 
    195:   # Execute the graph and store the value that `e` represents in `result`.",TF Session assigned without .close() or context manager. GPU memory is never released.
JustinhoCHN/SRGAN_Wasserstein,https://github.com/JustinhoCHN/SRGAN_Wasserstein,tensorlayer/utils.py,20,"    18:     ----------
    19:     sess : TensorFlow session
>>> 20:         sess = tf.InteractiveSession()
    21:     network : a TensorLayer layer
    22:         the network will be trained",TF Session assigned without .close() or context manager. GPU memory is never released.
JustinhoCHN/SRGAN_Wasserstein,https://github.com/JustinhoCHN/SRGAN_Wasserstein,tensorlayer/utils.py,189,"    187:     ----------
    188:     sess : TensorFlow session
>>> 189:         sess = tf.InteractiveSession()
    190:     network : a TensorLayer layer
    191:         the network will be trained",TF Session assigned without .close() or context manager. GPU memory is never released.
JustinhoCHN/SRGAN_Wasserstein,https://github.com/JustinhoCHN/SRGAN_Wasserstein,tensorlayer/utils.py,248,"    246:     ----------
    247:     sess : TensorFlow session
>>> 248:         sess = tf.InteractiveSession()
    249:     network : a TensorLayer layer
    250:         the network will be trained",TF Session assigned without .close() or context manager. GPU memory is never released.
JustinhoCHN/SRGAN_Wasserstein,https://github.com/JustinhoCHN/SRGAN_Wasserstein,tensorlayer/utils.py,111,"    109:     start_time_begin = time.time()
    110:     tensorboard_train_index, tensorboard_val_index = 0, 0
>>> 111:     for epoch in range(n_epoch):
    112:         start_time = time.time()
    113:         loss_ep = 0; n_step = 0",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
JustinhoCHN/SRGAN_Wasserstein,https://github.com/JustinhoCHN/SRGAN_Wasserstein,tensorlayer/utils.py,114,"    112:         start_time = time.time()
    113:         loss_ep = 0; n_step = 0
>>> 114:         for X_train_a, y_train_a in iterate.minibatches(X_train, y_train,
    115:                                                     batch_size, shuffle=True):
    116:             feed_dict = {x: X_train_a, y_: y_train_a}",Training calls inside loop with no GPU memory cleanup (clear_session/del model/reset_default_graph/sess.close). Each iteration accumulates GPU memory → OOM.
